Id,Category
66182,3
66183,1
66184,1
66185,2
66186,1
66187,1
66188,1
66189,1
66190,1
66191,1
66192,1
66193,1
66194,1
66195,1
66196,4
66197,1
66198,0
66199,1
66200,1
66201,2
66202,3
66203,1
66204,1
66205,2
66206,1
66207,2
66208,1
66209,3
66210,2
66211,1
66212,1
66213,1
66214,2
66215,3
66216,1
66217,1
66218,2
66219,2
66220,2
66221,1
66222,1
66223,2
66224,1
66225,2
66226,4
66227,4
66228,1
66229,1
66230,2
66231,2
66232,4
66233,2
66234,1
66235,0
66236,0
66237,2
66238,2
66239,1
66240,2
66241,1
66242,2
66243,1
66244,2
66245,1
66246,2
66247,1
66248,1
66249,2
66250,1
66251,3
66252,1
66253,4
66254,1
66255,2
66256,1
66257,1
66258,4
66259,1
66260,1
66261,1
66262,1
66263,1
66264,2
66265,1
66266,1
66267,1
66268,1
66269,2
66270,1
66271,1
66272,2
66273,2
66274,1
66275,1
66276,1
66277,1
66278,1
66279,1
66280,1
66281,1
66282,3
66283,1
66284,2
66285,4
66286,1
66287,2
66288,2
66289,4
66290,4
66291,1
66292,1
66293,3
66294,1
66295,1
66296,2
66297,1
66298,2
66299,2
66300,1
66301,1
66302,1
66303,3
66304,2
66305,2
66306,1
66307,0
66308,1
66309,2
66310,1
66311,3
66312,1
66313,1
66314,1
66315,1
66316,1
66317,1
66318,2
66319,4
66320,3
66321,2
66322,4
66323,1
66324,1
66325,4
66326,2
66327,2
66328,1
66329,1
66330,1
66331,1
66332,2
66333,2
66334,0
66335,2
66336,1
66337,1
66338,1
66339,1
66340,3
66341,1
66342,3
66343,1
66344,3
66345,1
66346,1
66347,1
66348,3
66349,2
66350,1
66351,1
66352,0
66353,1
66354,1
66355,0
66356,3
66357,2
66358,1
66359,1
66360,0
66361,3
66362,0
66363,1
66364,1
66365,2
66366,2
66367,2
66368,2
66369,1
66370,1
66371,1
66372,1
66373,1
66374,2
66375,1
66376,2
66377,1
66378,1
66379,2
66380,1
66381,4
66382,1
66383,1
66384,1
66385,4
66386,1
66387,3
66388,2
66389,2
66390,2
66391,1
66392,1
66393,1
66394,2
66395,1
66396,1
66397,0
66398,1
66399,0
66400,2
66401,2
66402,1
66403,0
66404,1
66405,1
66406,3
66407,1
66408,2
66409,1
66410,1
66411,2
66412,2
66413,2
66414,1
66415,3
66416,4
66417,2
66418,1
66419,2
66420,1
66421,4
66422,1
66423,2
66424,3
66425,2
66426,3
66427,2
66428,2
66429,1
66430,3
66431,2
66432,1
66433,2
66434,2
66435,4
66436,2
66437,2
66438,2
66439,1
66440,1
66441,2
66442,1
66443,1
66444,2
66445,1
66446,2
66447,2
66448,2
66449,1
66450,1
66451,2
66452,2
66453,3
66454,2
66455,1
66456,4
66457,2
66458,4
66459,1
66460,1
66461,4
66462,1
66463,1
66464,1
66465,1
66466,3
66467,3
66468,1
66469,0
66470,1
66471,1
66472,2
66473,2
66474,1
66475,1
66476,1
66477,3
66478,2
66479,2
66480,1
66481,1
66482,1
66483,1
66484,2
66485,1
66486,3
66487,2
66488,3
66489,1
66490,1
66491,1
66492,2
66493,1
66494,1
66495,1
66496,2
66497,1
66498,3
66499,1
66500,3
66501,1
66502,0
66503,2
66504,1
66505,2
66506,2
66507,2
66508,2
66509,3
66510,3
66511,1
66512,1
66513,1
66514,2
66515,3
66516,3
66517,1
66518,1
66519,0
66520,1
66521,1
66522,1
66523,2
66524,1
66525,4
66526,2
66527,1
66528,3
66529,2
66530,0
66531,3
66532,4
66533,1
66534,1
66535,2
66536,1
66537,1
66538,2
66539,1
66540,1
66541,1
66542,2
66543,1
66544,1
66545,0
66546,1
66547,2
66548,1
66549,1
66550,2
66551,1
66552,3
66553,2
66554,1
66555,1
66556,3
66557,4
66558,4
66559,1
66560,2
66561,3
66562,1
66563,1
66564,0
66565,1
66566,2
66567,1
66568,2
66569,1
66570,3
66571,2
66572,2
66573,2
66574,3
66575,1
66576,1
66577,1
66578,4
66579,1
66580,2
66581,1
66582,2
66583,1
66584,2
66585,3
66586,1
66587,1
66588,1
66589,1
66590,1
66591,1
66592,1
66593,2
66594,1
66595,3
66596,2
66597,0
66598,2
66599,1
66600,2
66601,2
66602,1
66603,2
66604,1
66605,1
66606,2
66607,1
66608,1
66609,2
66610,1
66611,2
66612,2
66613,1
66614,1
66615,1
66616,4
66617,1
66618,1
66619,2
66620,1
66621,1
66622,2
66623,2
66624,1
66625,1
66626,1
66627,1
66628,1
66629,1
66630,4
66631,1
66632,1
66633,1
66634,1
66635,1
66636,1
66637,4
66638,2
66639,2
66640,1
66641,2
66642,0
66643,1
66644,2
66645,3
66646,2
66647,1
66648,1
66649,2
66650,4
66651,1
66652,1
66653,1
66654,1
66655,1
66656,3
66657,4
66658,1
66659,2
66660,0
66661,2
66662,1
66663,1
66664,2
66665,2
66666,2
66667,4
66668,1
66669,1
66670,1
66671,1
66672,4
66673,1
66674,3
66675,0
66676,1
66677,2
66678,0
66679,1
66680,2
66681,1
66682,2
66683,3
66684,1
66685,3
66686,4
66687,1
66688,1
66689,1
66690,3
66691,2
66692,1
66693,1
66694,2
66695,2
66696,2
66697,1
66698,1
66699,1
66700,2
66701,3
66702,1
66703,3
66704,1
66705,1
66706,1
66707,0
66708,2
66709,2
66710,1
66711,2
66712,1
66713,1
66714,2
66715,1
66716,3
66717,4
66718,2
66719,1
66720,1
66721,1
66722,1
66723,1
66724,1
66725,0
66726,1
66727,3
66728,1
66729,1
66730,2
66731,1
66732,2
66733,2
66734,1
66735,1
66736,0
66737,2
66738,3
66739,2
66740,2
66741,2
66742,2
66743,0
66744,2
66745,2
66746,1
66747,2
66748,3
66749,1
66750,1
66751,3
66752,3
66753,2
66754,2
66755,1
66756,4
66757,1
66758,3
66759,1
66760,4
66761,3
66762,3
66763,1
66764,4
66765,1
66766,1
66767,1
66768,3
66769,1
66770,4
66771,1
66772,1
66773,1
66774,3
66775,1
66776,2
66777,2
66778,1
66779,1
66780,1
66781,1
66782,2
66783,1
66784,3
66785,2
66786,1
66787,1
66788,1
66789,1
66790,2
66791,2
66792,1
66793,1
66794,2
66795,2
66796,1
66797,2
66798,1
66799,4
66800,2
66801,1
66802,1
66803,2
66804,2
66805,1
66806,3
66807,3
66808,0
66809,4
66810,2
66811,1
66812,3
66813,2
66814,2
66815,1
66816,2
66817,1
66818,3
66819,1
66820,1
66821,1
66822,1
66823,2
66824,1
66825,0
66826,1
66827,4
66828,1
66829,2
66830,1
66831,2
66832,1
66833,1
66834,1
66835,1
66836,1
66837,4
66838,2
66839,3
66840,4
66841,2
66842,0
66843,2
66844,2
66845,1
66846,2
66847,2
66848,1
66849,1
66850,2
66851,2
66852,1
66853,2
66854,1
66855,2
66856,1
66857,1
66858,2
66859,3
66860,3
66861,1
66862,0
66863,1
66864,1
66865,3
66866,1
66867,2
66868,1
66869,2
66870,1
66871,2
66872,1
66873,3
66874,2
66875,2
66876,1
66877,1
66878,3
66879,1
66880,2
66881,1
66882,3
66883,3
66884,1
66885,4
66886,1
66887,2
66888,2
66889,1
66890,2
66891,1
66892,2
66893,2
66894,3
66895,3
66896,2
66897,1
66898,4
66899,2
66900,1
66901,2
66902,1
66903,2
66904,1
66905,2
66906,1
66907,1
66908,1
66909,1
66910,2
66911,2
66912,1
66913,2
66914,2
66915,1
66916,2
66917,1
66918,1
66919,3
66920,2
66921,2
66922,1
66923,1
66924,1
66925,3
66926,4
66927,1
66928,3
66929,1
66930,4
66931,1
66932,3
66933,1
66934,3
66935,1
66936,1
66937,1
66938,2
66939,1
66940,2
66941,4
66942,1
66943,1
66944,1
66945,1
66946,1
66947,1
66948,3
66949,1
66950,2
66951,2
66952,1
66953,0
66954,3
66955,1
66956,1
66957,2
66958,1
66959,1
66960,2
66961,4
66962,2
66963,4
66964,1
66965,1
66966,3
66967,1
66968,2
66969,1
66970,1
66971,2
66972,1
66973,2
66974,2
66975,1
66976,1
66977,3
66978,1
66979,1
66980,3
66981,1
66982,1
66983,1
66984,1
66985,1
66986,1
66987,3
66988,1
66989,2
66990,1
66991,2
66992,1
66993,1
66994,1
66995,4
66996,1
66997,1
66998,2
66999,1
67000,1
67001,1
67002,1
67003,2
67004,2
67005,1
67006,1
67007,1
67008,2
67009,1
67010,1
67011,1
67012,3
67013,1
67014,1
67015,2
67016,2
67017,2
67018,1
67019,1
67020,1
67021,1
67022,2
67023,2
67024,1
67025,2
67026,2
67027,1
67028,2
67029,2
67030,1
67031,4
67032,1
67033,3
67034,2
67035,1
67036,1
67037,1
67038,4
67039,1
67040,2
67041,1
67042,4
67043,2
67044,2
67045,2
67046,2
67047,1
67048,1
67049,1
67050,2
67051,1
67052,2
67053,1
67054,2
67055,1
67056,4
67057,0
67058,1
67059,1
67060,4
67061,1
67062,1
67063,4
67064,1
67065,2
67066,1
67067,1
67068,2
67069,1
67070,2
67071,1
67072,3
67073,1
67074,3
67075,1
67076,3
67077,1
67078,1
67079,3
67080,1
67081,2
67082,1
67083,1
67084,1
67085,2
67086,1
67087,2
67088,1
67089,2
67090,3
67091,1
67092,1
67093,2
67094,2
67095,1
67096,2
67097,2
67098,0
67099,2
67100,1
67101,2
67102,2
67103,1
67104,1
67105,2
67106,1
67107,1
67108,1
67109,2
67110,1
67111,2
67112,0
67113,1
67114,4
67115,4
67116,2
67117,1
67118,2
67119,2
67120,2
67121,2
67122,2
67123,1
67124,1
67125,2
67126,1
67127,1
67128,1
67129,1
67130,1
67131,2
67132,1
67133,1
67134,2
67135,1
67136,2
67137,3
67138,2
67139,1
67140,1
67141,1
67142,2
67143,1
67144,1
67145,3
67146,1
67147,2
67148,1
67149,2
67150,1
67151,1
67152,1
67153,1
67154,1
67155,2
67156,1
67157,1
67158,1
67159,2
67160,1
67161,3
67162,2
67163,1
67164,0
67165,2
67166,2
67167,2
67168,1
67169,2
67170,1
67171,1
67172,1
67173,1
67174,4
67175,3
67176,2
67177,1
67178,1
67179,1
67180,1
67181,1
67182,1
67183,3
67184,1
67185,1
67186,1
67187,2
67188,1
67189,1
67190,0
67191,1
67192,2
67193,1
67194,3
67195,2
67196,1
67197,2
67198,1
67199,4
67200,2
67201,1
67202,2
67203,2
67204,1
67205,2
67206,2
67207,1
67208,1
67209,4
67210,1
67211,2
67212,2
67213,2
67214,2
67215,1
67216,1
67217,1
67218,0
67219,3
67220,2
67221,0
67222,1
67223,1
67224,1
67225,4
67226,2
67227,1
67228,2
67229,1
67230,1
67231,1
67232,3
67233,1
67234,3
67235,4
67236,1
67237,1
67238,2
67239,3
67240,2
67241,1
67242,1
67243,1
67244,3
67245,1
67246,2
67247,1
67248,1
67249,2
67250,1
67251,0
67252,3
67253,1
67254,2
67255,1
67256,3
67257,4
67258,2
67259,3
67260,1
67261,2
67262,1
67263,4
67264,1
67265,1
67266,1
67267,2
67268,1
67269,3
67270,2
67271,2
67272,2
67273,1
67274,1
67275,2
67276,1
67277,2
67278,1
67279,1
67280,2
67281,1
67282,1
67283,1
67284,1
67285,4
67286,4
67287,2
67288,3
67289,1
67290,1
67291,1
67292,1
67293,2
67294,3
67295,1
67296,1
67297,4
67298,2
67299,4
67300,3
67301,4
67302,1
67303,1
67304,1
67305,1
67306,2
67307,0
67308,4
67309,2
67310,3
67311,1
67312,1
67313,1
67314,1
67315,2
67316,3
67317,2
67318,1
67319,0
67320,1
67321,2
67322,2
67323,1
67324,1
67325,2
67326,1
67327,1
67328,2
67329,1
67330,0
67331,1
67332,2
67333,1
67334,3
67335,1
67336,2
67337,1
67338,1
67339,1
67340,1
67341,1
67342,4
67343,4
67344,2
67345,3
67346,1
67347,1
67348,1
67349,1
67350,2
67351,3
67352,1
67353,1
67354,2
67355,2
67356,2
67357,1
67358,3
67359,2
67360,2
67361,1
67362,1
67363,1
67364,1
67365,1
67366,1
67367,3
67368,2
67369,1
67370,2
67371,4
67372,2
67373,2
67374,3
67375,1
67376,2
67377,1
67378,2
67379,1
67380,3
67381,1
67382,1
67383,1
67384,4
67385,1
67386,2
67387,1
67388,1
67389,2
67390,1
67391,3
67392,1
67393,1
67394,3
67395,2
67396,4
67397,2
67398,1
67399,3
67400,1
67401,2
67402,1
67403,1
67404,1
67405,3
67406,1
67407,2
67408,1
67409,1
67410,1
67411,1
67412,1
67413,2
67414,1
67415,2
67416,1
67417,1
67418,3
67419,4
67420,1
67421,1
67422,1
67423,1
67424,2
67425,0
67426,1
67427,1
67428,1
67429,0
67430,1
67431,1
67432,1
67433,1
67434,2
67435,1
67436,2
67437,1
67438,2
67439,3
67440,2
67441,1
67442,1
67443,2
67444,1
67445,4
67446,2
67447,1
67448,2
67449,1
67450,2
67451,1
67452,1
67453,3
67454,2
67455,2
67456,3
67457,3
67458,1
67459,4
67460,2
67461,2
67462,1
67463,1
67464,2
67465,1
67466,1
67467,1
67468,2
67469,1
67470,2
67471,1
67472,0
67473,1
67474,1
67475,1
67476,1
67477,1
67478,1
67479,1
67480,2
67481,1
67482,0
67483,2
67484,3
67485,0
67486,1
67487,1
67488,2
67489,1
67490,1
67491,2
67492,1
67493,1
67494,2
67495,1
67496,3
67497,2
67498,1
67499,1
67500,1
67501,2
67502,1
67503,1
67504,1
67505,0
67506,3
67507,1
67508,1
67509,2
67510,1
67511,2
67512,1
67513,1
67514,1
67515,4
67516,2
67517,3
67518,2
67519,2
67520,3
67521,1
67522,2
67523,1
67524,1
67525,1
67526,4
67527,1
67528,1
67529,3
67530,2
67531,3
67532,2
67533,3
67534,1
67535,3
67536,3
67537,3
67538,1
67539,1
67540,1
67541,3
67542,1
67543,1
67544,1
67545,1
67546,2
67547,1
67548,2
67549,4
67550,0
67551,0
67552,4
67553,1
67554,1
67555,1
67556,1
67557,1
67558,1
67559,4
67560,1
67561,1
67562,2
67563,1
67564,3
67565,1
67566,1
67567,1
67568,2
67569,2
67570,2
67571,1
67572,4
67573,2
67574,2
67575,1
67576,1
67577,2
67578,1
67579,1
67580,1
67581,1
67582,3
67583,2
67584,1
67585,1
67586,2
67587,1
67588,1
67589,2
67590,1
67591,1
67592,1
67593,1
67594,2
67595,1
67596,1
67597,2
67598,1
67599,2
67600,1
67601,3
67602,1
67603,1
67604,2
67605,1
67606,1
67607,1
67608,1
67609,2
67610,3
67611,2
67612,1
67613,1
67614,3
67615,3
67616,1
67617,1
67618,1
67619,2
67620,2
67621,1
67622,2
67623,2
67624,3
67625,1
67626,1
67627,1
67628,3
67629,1
67630,1
67631,1
67632,1
67633,2
67634,1
67635,1
67636,1
67637,4
67638,2
67639,2
67640,1
67641,2
67642,2
67643,1
67644,2
67645,3
67646,2
67647,2
67648,3
67649,4
67650,2
67651,3
67652,2
67653,1
67654,1
67655,1
67656,3
67657,1
67658,1
67659,2
67660,0
67661,2
67662,2
67663,3
67664,2
67665,1
67666,1
67667,1
67668,1
67669,4
67670,3
67671,1
67672,2
67673,1
67674,3
67675,1
67676,3
67677,2
67678,4
67679,4
67680,2
67681,3
67682,3
67683,2
67684,2
67685,1
67686,2
67687,2
67688,1
67689,1
67690,1
67691,3
67692,4
67693,2
67694,4
67695,1
67696,1
67697,2
67698,1
67699,1
67700,1
67701,1
67702,3
67703,4
67704,1
67705,3
67706,2
67707,2
67708,3
67709,1
67710,1
67711,1
67712,3
67713,2
67714,2
67715,4
67716,4
67717,2
67718,2
67719,1
67720,1
67721,1
67722,2
67723,2
67724,1
67725,1
67726,2
67727,1
67728,1
67729,1
67730,2
67731,1
67732,3
67733,2
67734,1
67735,1
67736,2
67737,2
67738,1
67739,2
67740,2
67741,1
67742,2
67743,0
67744,4
67745,1
67746,1
67747,1
67748,3
67749,2
67750,0
67751,1
67752,1
67753,1
67754,1
67755,1
67756,1
67757,2
67758,2
67759,1
67760,2
67761,2
67762,2
67763,2
67764,1
67765,1
67766,3
67767,1
67768,2
67769,2
67770,1
67771,0
67772,1
67773,0
67774,1
67775,1
67776,1
67777,1
67778,3
67779,2
67780,2
67781,1
67782,3
67783,2
67784,1
67785,0
67786,4
67787,1
67788,1
67789,4
67790,1
67791,2
67792,1
67793,2
67794,3
67795,4
67796,1
67797,2
67798,2
67799,3
67800,1
67801,2
67802,1
67803,1
67804,4
67805,2
67806,2
67807,1
67808,2
67809,1
67810,2
67811,1
67812,2
67813,3
67814,2
67815,1
67816,3
67817,2
67818,1
67819,2
67820,1
67821,1
67822,1
67823,4
67824,1
67825,1
67826,0
67827,1
67828,1
67829,2
67830,1
67831,1
67832,1
67833,2
67834,2
67835,2
67836,1
67837,1
67838,4
67839,1
67840,1
67841,1
67842,3
67843,1
67844,1
67845,1
67846,1
67847,1
67848,1
67849,1
67850,4
67851,2
67852,1
67853,1
67854,1
67855,2
67856,1
67857,1
67858,2
67859,1
67860,3
67861,2
67862,1
67863,1
67864,2
67865,1
67866,1
67867,2
67868,3
67869,2
67870,3
67871,1
67872,1
67873,1
67874,1
67875,2
67876,2
67877,3
67878,3
67879,1
67880,1
67881,1
67882,4
67883,2
67884,3
67885,2
67886,1
67887,3
67888,2
67889,3
67890,2
67891,1
67892,3
67893,2
67894,2
67895,0
67896,1
67897,3
67898,1
67899,1
67900,2
67901,1
67902,1
67903,1
67904,0
67905,3
67906,1
67907,1
67908,3
67909,3
67910,1
67911,2
67912,1
67913,1
67914,1
67915,2
67916,1
67917,1
67918,2
67919,1
67920,1
67921,4
67922,1
67923,3
67924,1
67925,1
67926,2
67927,2
67928,1
67929,1
67930,1
67931,1
67932,2
67933,1
67934,1
67935,1
67936,2
67937,1
67938,1
67939,3
67940,0
67941,1
67942,1
67943,1
67944,1
67945,3
67946,1
67947,3
67948,1
67949,4
67950,2
67951,2
67952,1
67953,1
67954,2
67955,2
67956,0
67957,1
67958,1
67959,0
67960,1
67961,2
67962,2
67963,0
67964,2
67965,4
67966,1
67967,1
67968,1
67969,2
67970,4
67971,0
67972,3
67973,3
67974,2
67975,2
67976,1
67977,2
67978,1
67979,1
67980,2
67981,2
67982,1
67983,3
67984,3
67985,1
67986,1
67987,1
67988,1
67989,1
67990,2
67991,3
67992,1
67993,1
67994,1
67995,1
67996,2
67997,1
67998,1
67999,1
68000,3
68001,1
68002,2
68003,1
68004,3
68005,2
68006,1
68007,3
68008,2
68009,1
68010,2
68011,0
68012,3
68013,1
68014,1
68015,2
68016,1
68017,2
68018,1
68019,1
68020,2
68021,2
68022,2
68023,2
68024,1
68025,2
68026,1
68027,4
68028,3
68029,1
68030,1
68031,1
68032,2
68033,2
68034,1
68035,0
68036,1
68037,1
68038,1
68039,1
68040,2
68041,3
68042,1
68043,1
68044,1
68045,1
68046,0
68047,3
68048,3
68049,3
68050,1
68051,1
68052,1
68053,4
68054,1
68055,1
68056,2
68057,4
68058,4
68059,2
68060,2
68061,1
68062,2
68063,1
68064,1
68065,1
68066,4
68067,0
68068,1
68069,1
68070,3
68071,4
68072,1
68073,2
68074,2
68075,4
68076,2
68077,2
68078,3
68079,1
68080,1
68081,2
68082,2
68083,3
68084,2
68085,0
68086,1
68087,2
68088,1
68089,2
68090,1
68091,3
68092,2
68093,4
68094,1
68095,1
68096,2
68097,2
68098,3
68099,2
68100,1
68101,1
68102,2
68103,2
68104,4
68105,2
68106,2
68107,4
68108,2
68109,1
68110,2
68111,1
68112,4
68113,3
68114,2
68115,1
68116,3
68117,1
68118,1
68119,1
68120,1
68121,4
68122,2
68123,2
68124,1
68125,1
68126,1
68127,2
68128,2
68129,1
68130,3
68131,4
68132,1
68133,1
68134,1
68135,2
68136,2
68137,1
68138,3
68139,3
68140,4
68141,4
68142,3
68143,0
68144,2
68145,2
68146,2
68147,3
68148,2
68149,1
68150,2
68151,1
68152,0
68153,1
68154,1
68155,3
68156,2
68157,2
68158,1
68159,2
68160,2
68161,1
68162,2
68163,1
68164,1
68165,2
68166,1
68167,2
68168,2
68169,1
68170,1
68171,1
68172,4
68173,1
68174,1
68175,1
68176,1
68177,0
68178,1
68179,1
68180,1
68181,2
68182,1
68183,1
68184,2
68185,2
68186,1
68187,2
68188,3
68189,1
68190,0
68191,4
68192,1
68193,3
68194,2
68195,3
68196,1
68197,2
68198,3
68199,3
68200,3
68201,2
68202,2
68203,1
68204,2
68205,3
68206,2
68207,1
68208,4
68209,2
68210,1
68211,2
68212,1
68213,2
68214,1
68215,1
68216,3
68217,0
68218,1
68219,3
68220,4
68221,1
68222,2
68223,1
68224,1
68225,1
68226,3
68227,3
68228,2
68229,1
68230,1
68231,1
68232,1
68233,1
68234,1
68235,3
68236,1
68237,2
68238,2
68239,1
68240,3
68241,1
68242,2
68243,1
68244,1
68245,3
68246,1
68247,1
68248,1
68249,1
68250,2
68251,1
68252,1
68253,2
68254,1
68255,2
68256,1
68257,1
68258,1
68259,1
68260,1
68261,1
68262,1
68263,1
68264,1
68265,3
68266,1
68267,1
68268,1
68269,1
68270,2
68271,3
68272,1
68273,2
68274,2
68275,2
68276,1
68277,2
68278,1
68279,1
68280,2
68281,1
68282,0
68283,1
68284,1
68285,3
68286,3
68287,2
68288,4
68289,1
68290,1
68291,1
68292,1
68293,1
68294,2
68295,2
68296,4
68297,3
68298,3
68299,1
68300,3
68301,2
68302,3
68303,3
68304,2
68305,1
68306,1
68307,2
68308,1
68309,3
68310,0
68311,3
68312,1
68313,3
68314,1
68315,3
68316,3
68317,1
68318,2
68319,1
68320,2
68321,3
68322,1
68323,2
68324,1
68325,1
68326,2
68327,4
68328,1
68329,2
68330,4
68331,2
68332,2
68333,2
68334,1
68335,3
68336,2
68337,3
68338,2
68339,3
68340,1
68341,1
68342,1
68343,2
68344,1
68345,0
68346,1
68347,1
68348,2
68349,3
68350,2
68351,1
68352,1
68353,0
68354,2
68355,0
68356,1
68357,2
68358,2
68359,4
68360,1
68361,2
68362,1
68363,1
68364,1
68365,3
68366,1
68367,1
68368,1
68369,3
68370,3
68371,1
68372,1
68373,2
68374,3
68375,3
68376,3
68377,1
68378,1
68379,4
68380,1
68381,3
68382,1
68383,2
68384,1
68385,3
68386,1
68387,1
68388,3
68389,3
68390,3
68391,2
68392,1
68393,1
68394,3
68395,1
68396,1
68397,4
68398,4
68399,2
68400,0
68401,2
68402,0
68403,1
68404,1
68405,1
68406,3
68407,1
68408,4
68409,1
68410,4
68411,0
68412,0
68413,2
68414,3
68415,1
68416,2
68417,2
68418,2
68419,2
68420,1
68421,1
68422,1
68423,1
68424,1
68425,2
68426,2
68427,2
68428,3
68429,1
68430,1
68431,1
68432,3
68433,1
68434,1
68435,1
68436,2
68437,1
68438,1
68439,4
68440,2
68441,0
68442,0
68443,2
68444,2
68445,2
68446,2
68447,1
68448,1
68449,1
68450,1
68451,1
68452,1
68453,4
68454,3
68455,1
68456,2
68457,1
68458,1
68459,2
68460,1
68461,1
68462,1
68463,3
68464,2
68465,1
68466,1
68467,2
68468,1
68469,1
68470,2
68471,1
68472,1
68473,1
68474,2
68475,2
68476,1
68477,2
68478,1
68479,1
68480,1
68481,3
68482,4
68483,2
68484,0
68485,4
68486,3
68487,1
68488,2
68489,1
68490,4
68491,3
68492,4
68493,1
68494,1
68495,1
68496,4
68497,4
68498,1
68499,2
68500,1
68501,1
68502,1
68503,2
68504,3
68505,4
68506,1
68507,1
68508,1
68509,3
68510,4
68511,1
68512,0
68513,0
68514,2
68515,2
68516,2
68517,1
68518,3
68519,1
68520,1
68521,2
68522,4
68523,3
68524,1
68525,2
68526,4
68527,3
68528,1
68529,1
68530,4
68531,1
68532,1
68533,1
68534,3
68535,4
68536,1
68537,0
68538,4
68539,1
68540,1
68541,1
68542,1
68543,1
68544,2
68545,2
68546,2
68547,1
68548,3
68549,3
68550,1
68551,2
68552,1
68553,1
68554,3
68555,2
68556,3
68557,2
68558,1
68559,3
68560,3
68561,1
68562,2
68563,4
68564,1
68565,2
68566,1
68567,2
68568,1
68569,3
68570,1
68571,1
68572,1
68573,4
68574,1
68575,3
68576,2
68577,2
68578,2
68579,4
68580,1
68581,1
68582,1
68583,1
68584,2
68585,3
68586,1
68587,2
68588,3
68589,1
68590,1
68591,0
68592,1
68593,1
68594,2
68595,1
68596,4
68597,2
68598,1
68599,1
68600,1
68601,2
68602,3
68603,0
68604,1
68605,1
68606,1
68607,1
68608,0
68609,1
68610,1
68611,2
68612,1
68613,2
68614,1
68615,1
68616,1
68617,1
68618,1
68619,1
68620,2
68621,1
68622,2
68623,0
68624,2
68625,1
68626,1
68627,1
68628,3
68629,1
68630,2
68631,4
68632,1
68633,2
68634,4
68635,3
68636,1
68637,2
68638,1
68639,1
68640,2
68641,1
68642,4
68643,1
68644,2
68645,2
68646,4
68647,2
68648,2
68649,2
68650,2
68651,1
68652,4
68653,0
68654,2
68655,0
68656,1
68657,1
68658,0
68659,2
68660,1
68661,1
68662,2
68663,1
68664,2
68665,2
68666,1
68667,1
68668,2
68669,1
68670,1
68671,2
68672,3
68673,1
68674,1
68675,1
68676,4
68677,3
68678,0
68679,1
68680,1
68681,4
68682,1
68683,1
68684,1
68685,2
68686,2
68687,1
68688,2
68689,1
68690,3
68691,1
68692,1
68693,1
68694,3
68695,1
68696,2
68697,1
68698,4
68699,4
68700,1
68701,1
68702,1
68703,1
68704,2
68705,2
68706,1
68707,2
68708,3
68709,0
68710,0
68711,1
68712,1
68713,4
68714,1
68715,1
68716,3
68717,1
68718,0
68719,1
68720,1
68721,3
68722,1
68723,2
68724,1
68725,2
68726,2
68727,1
68728,1
68729,2
68730,1
68731,2
68732,1
68733,1
68734,1
68735,3
68736,1
68737,1
68738,1
68739,1
68740,2
68741,2
68742,1
68743,3
68744,2
68745,1
68746,1
68747,1
68748,2
68749,1
68750,2
68751,1
68752,2
68753,2
68754,1
68755,1
68756,1
68757,4
68758,1
68759,1
68760,3
68761,2
68762,4
68763,2
68764,1
68765,2
68766,1
68767,1
68768,1
68769,1
68770,1
68771,1
68772,0
68773,1
68774,2
68775,1
68776,1
68777,2
68778,2
68779,1
68780,1
68781,2
68782,2
68783,1
68784,1
68785,1
68786,3
68787,1
68788,1
68789,1
68790,2
68791,3
68792,1
68793,1
68794,1
68795,2
68796,3
68797,1
68798,2
68799,2
68800,1
68801,1
68802,2
68803,2
68804,2
68805,1
68806,4
68807,1
68808,2
68809,1
68810,2
68811,1
68812,1
68813,3
68814,3
68815,2
68816,2
68817,1
68818,2
68819,1
68820,3
68821,2
68822,1
68823,1
68824,4
68825,1
68826,3
68827,2
68828,2
68829,2
68830,4
68831,1
68832,1
68833,1
68834,1
68835,2
68836,1
68837,1
68838,2
68839,1
68840,2
68841,1
68842,2
68843,1
68844,1
68845,1
68846,1
68847,3
68848,0
68849,3
68850,1
68851,3
68852,1
68853,3
68854,4
68855,3
68856,1
68857,1
68858,1
68859,2
68860,1
68861,1
68862,4
68863,3
68864,1
68865,1
68866,2
68867,4
68868,1
68869,3
68870,2
68871,1
68872,1
68873,2
68874,2
68875,2
68876,1
68877,1
68878,1
68879,0
68880,2
68881,1
68882,1
68883,2
68884,0
68885,2
68886,1
68887,1
68888,2
68889,3
68890,2
68891,1
68892,2
68893,2
68894,1
68895,1
68896,1
68897,1
68898,4
68899,2
68900,2
68901,2
68902,1
68903,4
68904,2
68905,2
68906,2
68907,4
68908,1
68909,3
68910,2
68911,1
68912,1
68913,0
68914,2
68915,1
68916,1
68917,1
68918,1
68919,2
68920,2
68921,1
68922,1
68923,3
68924,1
68925,1
68926,2
68927,3
68928,1
68929,1
68930,1
68931,1
68932,4
68933,1
68934,1
68935,4
68936,2
68937,1
68938,2
68939,2
68940,0
68941,1
68942,1
68943,1
68944,1
68945,1
68946,3
68947,1
68948,0
68949,1
68950,1
68951,4
68952,1
68953,4
68954,4
68955,1
68956,3
68957,1
68958,3
68959,2
68960,1
68961,3
68962,1
68963,1
68964,2
68965,1
68966,2
68967,1
68968,2
68969,3
68970,3
68971,0
68972,3
68973,4
68974,1
68975,1
68976,2
68977,2
68978,2
68979,0
