Id,Text,Category
151236,Kochasz,4
151272,WiÄ™c chodÅºmy bo czas ucieka,4
151283,IdÄ… â€“ IdÄ…,4
151354,Gdzie syn mÃ³j,4
151365,AleÅ¼ moÅ¼esz MyÅ›laÅ‚eÅ› Å¼e zawitam do ciebie z kosÄ… albo,4
151370,Mamo Tato DoprowadziliÅ›cie mnie do tego ChciaÅ‚em was zabiÄ‡ ale,4
151378,Nie ma za co Bardzo pana uderzyÅ‚am,4
151380,MoÅ¼liwe,4
151389,Stop Jak wiem jak bÄ™dziesz miaÅ‚ PrzysuÅ„ siÄ™ Patrz â€“,4
151406,CiÄ…gnÄ™ go i wlokÄ™ zÅ¼yma siÄ™ i opiera idÅº w,4
151407,TwÃ³j brat nie wyglÄ…da na zbyt mÄ…drego,4
151416,Co teraz myÅ›lisz Czy niewieÅ›cia cnota i Å›wiadectwo dobrego sumienia,4
151427,IdÅº,4
151429,No Bogu dziÄ™ki przyjechaliÅ›cie Znowu jesteÅ› w domu PrzyjechaÅ‚o moje,4
151453,Tak,4
151458,Nie rozumiaÅ‚am ale teraz wiem Å¼e siÄ™ na nim powiesiÅ‚,4
151496,Tak To prawda Bardzo porzÄ…dny i Å›wiÄ™ty No nie Å›wiÄ™ty,4
151498,To po co gÅ‚oÅ›no gadasz Trzeba sobie myÅ›leÄ‡ po cichu,4
151501,I co ja im powiem Å»e ich matka zwariowaÅ‚a i,4
151504,Od dawna baÅ‚em siÄ™ Å¼e mÃ³j syn zacznie to robiÄ‡,4
151541,Dlatego Å¼e mam jednÄ… proÅ›bÄ™ pismo z proÅ›bÄ…,4
151576,To zachwycajÄ…ce,4
151578,No wiÄ™c jak synu Czy to ty,4
151607,KtÃ³Å¼ zna w tej mierze myÅ›li protektora Kto cnego ksiÄ™cia,4
151611,To idÅº do pielÄ™gniarki,4
151619,Pan nawet jako czÅ‚owiek Rady ma pierwszeÅ„stwo w uzyskaniu poÅ¼yczki,4
151638,Marta ale obiecaÅ‚am Oskarowi Å¼e bÄ™dÄ™ na tym koncercie,4
151675,SÅ‚yszaÅ‚am jak brzÄ™czaÅ‚a,4
151698,BÃ³g ci zapÅ‚aÄ‡ Na masz tu napij siÄ™ za moje,4
151720,W jednym jestem maÅ‚ym rybakiem â€“ taÅ„czÄ™ w ciÄ™Å¼kich drewniakach,4
151735,Wnet wrÃ³cÄ™ bo to rzecz skoÅ„czona Nie zechce wyjÅ›Ä‡ to,4
151753,MoÅ¼e to jednak jakiÅ› symbol albo coÅ› podobnego,4
151794,Tak,4
151798,WiÄ™c donieÅ› na mnie â€“ DonieÅ›,4
151810,Istvanie,4
151828,PoÅ›lubiÅ‚eÅ› pÃ³Å‚ miliona,4
151833,Och o tym panie zupeÅ‚nie nie wÄ…tpi,4
151844,Jak co do czego przyjdzie nie moÅ¼na na ciebie liczyÄ‡,4
151882,JeÅ›li nie dadzÄ… ci duÅ¼o pieniÄ™dzy,4
151884,CÃ³Å¼ mnie to obchodzi Nie trzeba byÅ‚o poÅ¼yczaÄ‡,4
151906,Nie miaÅ‚a siÅ‚y siÄ™ podnieÅ›Ä‡,4
151911,Czy znasz jÄ…,4
151932,Å»yÄ‡,4
151934,Ty mi tu nie rozkazuj Sama zdecydujÄ™ czy pÃ³jdÄ™ spaÄ‡,4
151950,Prosi WaszÄ… MiÅ‚oÅ›Ä‡ IÅ¼by go jutro raczyÅ‚a odwiedziÄ‡ Albo pojutrze,4
151952,Poza tym moja panno chciaÅ‚abym siÄ™ najpierw dowiedzieÄ‡ jakÄ… ocenÄ™,4
151975,Jak to â€“ Nie wolno powiedzieÄ‡ prawdy,4
152008,Strojne sÄ… tony wysokie i niskie Gbur tylko niski rozdÅºwiÄ™kiem,4
152024,Prawda A tyÅ› w niej zabrnÄ…Å‚ aÅ¼ za buty ChoÄ‡,4
152101,Jaka Jaka jest,4
152109,co Ty robisz oszalaÅ‚aÅ›,4
152131,Zachowaj was PoÅ¼e w swojej Å›wiÄ™tej Å‚asce zachowaj was wszystkie,4
152164,Judasze to sÄ… ojcze,4
152178,NajÅ›wieÅ¼sze wiadomoÅ›ci Tylko u nas Racje Relacje Rewelacje Radio ZGAGA,4
152193,Nie moÅ¼e byÄ‡ Jak ja siÄ™ ludziom pokaÅ¼Ä™,4
152199,Jako w eterze tak i na ziemi Serialu naszego powszedniego,4
152229,Trzymaj go,4
152328,Zatem do zobaczenia w Å›wietlicy Pani jeszcze zostaje siostro,4
152335,Na honor to mi rozkoszna dziewczyna Kocham jÄ… za to,4
152345,W gÅ‚owie mi siÄ™ miesza CaÅ‚e pani maÅ‚Å¼eÅ„stwo â€” tyloletnie,4
152356,Ja ci nawzajem dobry Eglamurze,4
152391,Ok wy mi kupicie strzelbÄ™ a ja na Å›wiadectwie przyniosÄ™,4
152407,Kurde Ale dlaczego,4
152426,To co jej brakuje,4
152459,W takich przypadkach radziÅ‚bym wspomaganie Ot coÅ› na poprawÄ™ nastroju,4
152466,ChciaÅ‚abym chodziÄ‡ boso,4
152473,Dobrze dzisiaj miaÅ‚am w szkole takÄ… fajnÄ… lekcje bo akurat,4
152501,Zbyteczne zwierzenia,4
152526,Nowy kandydat na bzikaâ€¦,4
152532,Jestem w ubiegÅ‚ym wieku,4
152548,To narzeczona moja Daj jej pokÃ³j Tamte Gdy ty weÅºmiesz,4
152560,Jest pan zaskoczony,4
152565,SÅ‚uchaj jej pani niech twÄ… bÄ™dzie chwaÅ‚Ä… Å»e choÄ‡ widziaÅ‚aÅ›,4
152576,Åatwo siÄ™ pani pozbywa ludzi ze swojego Å¼ycia,4
152588,Nie staje mi francuskiego,4
152595,ByÅ‚am z MelissÄ… caÅ‚y dzieÅ„,4
152663,Szkodzi,4
152669,â€žNieszczÄ™Å›cie mojej matkiâ€ Tak jesteÅ› skonstruowana byÄ‡ szczÄ™Å›liwÄ… kosztem nieszczÄ™Å›cia,4
152676,Nie znasz nas,4
152687,Nie ma potrzeby tych usprawiedliwieÅ„ Milordzie ja to was raczej,4
152698,WyÅ›wietla siÄ™ â€žPyszczekâ€ SÅ‚ucham Kto mÃ³wi Szymon Pyszczek Dewloper W,4
152707,Jakby malowaÅ‚ pan Å›nieg na lodzie â€“ Zacznie pan drÄ…Å¼yÄ‡,4
152722,Ii zaÅ›by tam imitator WyÅ›cie sÄ… artysta I co z,4
152725,Niechaj zakÅ‚adnikÃ³w Da cesarz ojcu memu i stryjowi A do,4
152775,CieszÄ™ siÄ™ zawsze jak dziecko,4
152789,,4
152839,Nie nie nie Tak nie moÅ¼na Pani jest niemoÅ¼liwa,4
152872,Ok,4
152888,A tak bardzo dziwne pomysÅ‚y,4
152910,SÅ‚uchacie czy nie JeÅ›li bÄ™dziecie siÄ™ wyklinaÄ‡ miÄ™dzy sobÄ… to,4
152968,Tak ale bezboleÅ›nie SmagaÅ‚ ich powrozem,4
152969,Nigdy nie znajdÄ™ pracy Studiuj zdobywaj doÅ›wiadczenie piÄ™Ä‡ lat nauki,4
152997,Nie to chciaÅ‚am powiedzieÄ‡ JesteÅ› moim dzieckiemâ€¦,4
153000,Nigdy bym nie uwierzyÅ‚a,4
153036,W siebie i to mi wystarcza A jak mi to,4
153048,Mama gdzie sÄ… moje niebieskie majtki,4
153063,Nie ma Å¼adnych okropnych rzeczy Znam wojnÄ™ rewolucjÄ™ Å›mierÄ‡ ukochanych,4
153071,A to ja teÅ¼ pokaÅ¼Ä™ Å¼e moja wola musi byÄ‡,4
153092,WyglÄ…dajÄ… jakby tylko co z mennicy wyszÅ‚y,4
153099,Jasne no ja teÅ¼ obiecujÄ™ Nie powiem nikomu Å¼e siÄ™,4
153101,I pomyÅ›leÄ‡ Å¼e wrÃ³ciÅ‚eÅ› tu dla mnie przebraÅ‚eÅ› siÄ™ Pewnie,4
153115,przyglÄ…da siÄ™ ostroÅ¼nie po chwili szturcha Kazia Nawet trochÄ™ podobna,4
153137,Dobrze Anastazjo A my chodÅºmy do kancelarii panie Maszejko,4
153149,Tak,4
153153,ZabiÅ‚ jelenia,4
153187,Towarzysz bracie A ty co tu robisz,4
153196,Ojcze ja wiem â€” wyÅ›cie ich hamowali Lecz zdrajcy silni,4
153292,No co MoÅ¼emy pozwoliÄ‡ Niech sprÃ³buje,4
153325,Kocha jam siÄ™ skrycie JuÅ¼ z niÄ… zarÄ™czyÅ‚ co wiÄ™cej,4
153330,Nie troszcz siÄ™ Gremio zostaw mi tÄ™ sprawÄ™ Widzisz przed,4
153333,Jak myÅ›lisz czy my moglibyÅ›myâ€¦ no wiesz Ja i ty,4
153340,HandlowaÅ‚a wyrobem z Å¼yta i cukru Dobry towar to i,4
153391,Jaki zapobiegliwy Kto wie co ona ma tam jeszcze w,4
153401,Czasem trzeba,4
153403,Uciekajmy Uciekajmy,4
153413,Co mi tu krzyczy mami jakimiÅ› bezeceÅ„stwami To prawdÄ… byÄ‡,4
153426,O Figlu,4
153430,UwierzÄ™ mu jak nieprzyjacielowi i wyrzeknÄ™ siÄ™ naszego rzemiosÅ‚a,4
153438,JakÅ¼e ona Å›miaÅ‚a,4
153439,Nie zdajesz sobie sprawy jakie to trudne Ja nie umiaÅ‚em,4
153479,IdÄ™ na sÄ…dy,4
153487,To przykre â€“ szczegÃ³lnie jeÅ›li siÄ™ przyszÅ‚o na Å›wiat z,4
153488,WykwintnÄ… gospodÄ™ rozumiesz Wcale niezwyczajny szynk dla prostych majtkÃ³w Nie,4
153515,Teraz przysiÄ™gnijcie wszyscy Å¼e chcecie broniÄ‡ wiary i czci przodkÃ³w,4
153516,Za niedÅ‚ugo przyjdÄ… pogrzebnicy i pochowajÄ… zwÅ‚oki Czy pozwolimy wrzuciÄ‡,4
153524,opowiedz co tak bardzo ciÄ™ rani i dlaczego myÅ›lisz o,4
153535,Tak,4
153537,NamiÄ™tnoÅ›Ä‡ co to znaczy namiÄ™tnoÅ›Ä‡,4
153540,Tak mam Popatrz,4
153577,MoÅ¼e,4
153586,ProszÄ™ bardzo,4
153645,No i co,4
153685,ChcÄ™ koniecznie,4
153690,Po co,4
153706,Jaki pomysÅ‚,4
153707,Skoczek z g na f,4
153717,Tutaj nauczajÄ… was Å¼e praca jest klÄ…twÄ… i karÄ… za,4
153729,Nie matka Laury ale nie robi tego i wyjaÅ›nia aktorowi,4
153733,Nie bÄ…dÅº niesmaczny Nie chodzi o formy Czy wy siÄ™,4
153735,Nie wiem niestety jak dÅ‚ugo bÄ™dÄ™ mÃ³gÅ‚ jeszcze zajmowaÄ‡ siÄ™,4
153743,A moÅ¼e jest jeszcze jakiÅ› powÃ³d PomyÅ›l,4
153830,PakowaÅ‚ siÄ™ w poÅ›piechu NagÅ‚a sprawa,4
153832,Powiedz Å¼e mnie nie ma,4
153833,To byÅ‚y awantury nie kÅ‚Ã³tnie Czy nie wpadaÅ‚aÅ› z furiÄ…,4
153837,CÃ³Å¼ wiÄ™c panno Anno,4
153850,Cicho,4
153884,tak ale,4
153907,WiÄ™c staÅ‚o siÄ™ to co staÄ‡ siÄ™ musiaÅ‚o,4
153910,Jasne no Bardzo dÅ‚uga Ale czasami Felix chrapie bardzo gÅ‚oÅ›no,4
153959,I nie tylko Chodzi mi o TwojÄ… duszÄ™,4
153997,Kinga jak ty siÄ™ do mnie odzywasz Z tym dzieckiem,4
154024,Tylko Å¼eby ona przestaÅ‚a juÅ¼ tu chodziÄ‡ CzujÄ™ jakieÅ› nieszczÄ™Å›cie,4
154038,PowiedziaÅ‚am Å›mierdzisz idiotko,4
154051,zginÄ™li jednakÅ¼e I to z twej rÄ™ki piekielny siepaczu,4
154103,Ja uwaÅ¼am,4
154110,KazaÅ‚a mi je pani wynieÅ›Ä‡,4
154112,Nie,4
154135,JakiegoÅ¼ to wiÄ™c rodzaju byÅ‚a twoja miÅ‚oÅ›Ä‡,4
154136,Czy pani pali,4
154137,Szlachetny wÅ‚adco wiem jak wielki bÃ³l wypeÅ‚nia twoje serce jak,4
154149,Czy ojciec wreszcie zamknie siÄ™ i pozwoli na swobodny rozwÃ³j,4
154151,Tak jest â€” potrzebny potem bÄ™dzie klasztor I ja zakonu,4
154167,GdzieÅ¼bym Å›miaÅ‚,4
154174,To nie wszystko IdÅº teraz z powrotem do zamku i,4
154187,Ja tam myÅ›lÄ™ Å¼e ten jej Marcin to po prostu,4
154201,PokÃ³j z tobÄ… panie wychodzi,4
154206,WidaÄ‡ jak na dÅ‚oni Å¼e artysta w takich warunkach staje,4
154208,Wiktoria Patrzcie ona znowu siÄ™ zieleni Po raz Ã³smy Wiktoria,4
154217,Can I speak with No nareszcie Gdzie byÅ‚aÅ› Dobra dobra,4
154257,Nie poddawaj siÄ™ Walcz o siebie synu,4
154295,A potem mieÄ‡ klasztory zapragniecie,4
154304,Czekam,4
154315,ProszÄ™ zrÃ³b to,4
154324,Zostaw,4
154328,SylwiÄ™ lecz dla ciebie,4
154338,Nie tylko to No to ja chyba dobrze nie czytaÅ‚em,4
154350,Ale godziÅ¼ siÄ™ staroÅ›Ä‡ twa poÅ›wiÄ™caÄ‡ dla mnie,4
154370,ChoÄ‡ tu szybko jakiÅ› Pan pyta siÄ™ o Ciebie,4
154375,Kim pani jest do cholery,4
154399,Nie,4
154411,PozwolÄ… paÅ„stwo To jest Lucjan nawiasem mÃ³wiÄ…c mÃ³j dobry przyjaciel,4
154425,Przepraszam,4
154427,Jak nas nie wpuÅ›cisz to uÅ›wierkniemy na tym mrozie,4
154428,Dlaczego tak do niego mÃ³wisz Nie moÅ¼esz byÄ‡ odrobinÄ™ milszy,4
154452,Ale w Niemczech ogÃ³rki kiszone nie sÄ… pppopularne Niemcy wolÄ…,4
154454,Nie daj mi Panie Å¼adnych smutku przyczyn PÃ³ki nie zacznÄ™,4
154465,A bom powiedziaÅ‚ w domu Å¼e idÄ™ do miasta MÅ‚ynarczyki,4
154480,Prawda jest taka Å¼e nie powinno go tu w ogÃ³le,4
154492,Patrz Aneta CzyÅ¼ to nie jest szczÄ™Å›cie â€” to wszystko,4
154503,Syna ktÃ³ry godzien Ojca znaczenie i czeÅ›Ä‡ odziedziczyÄ‡,4
154531,Jak mogÅ‚eÅ› wyraziÄ‡ zgodÄ™ Bardziej potrzebny jestem u biedakÃ³w,4
154535,Twoje zdolnoÅ›ci kredytowe sÄ… NA WYCZERPANIU,4
154537,WÅ‚aÅ›nie â€” ta pani uzurpuje sobie stwarzanie cudÃ³w Fizyczne rozdwojenie,4
154567,Åšwiat nie posiada szlachetniejszej duszy,4
154585,Tak jest CÃ³Å¼ na to powiesz Naturalnie zarÄ™czaÅ‚em mu Å¼e,4
154586,Nigdy nie byÅ‚o takiej sceny,4
154619,Ach pani dobrodziko Takie nieszczÄ™Å›cie To tak jak z tymi,4
154621,ZaleÅ¼y kto jest ich autorem,4
154655,Ja zaÅ› tam Å›pieszÄ™ skrzyÅ¼owaÄ‡ tÄ™ miÅ‚oÅ›Ä‡ Nie szkodziÄ‡ Sylwii,4
154671,Nie bÄ…dÅº zbyt wymagajÄ…cy Ona byÅ‚a stara â€” a ja,4
154696,Tak dalej byÄ‡ nie moÅ¼e Musimy stanÄ…Ä‡ jak jeden mÄ…Å¼,4
154730,Mam sentyment do tego miejsca Dawniej przychodziÅ‚am tu czÄ™Å›ciej z,4
154733,Tak PrzyszedÅ‚em powiedzieÄ‡ Å¼e nienawidzÄ™ pani,4
154827,Uciesz ich skÅ‚oÅ„ siÄ™ do ich sÅ‚usznych Å¼yczeÅ„,4
154830,Przepraszam,4
154882,Pani twÃ³j ojciec pragnie mÃ³wiÄ‡ z tobÄ…,4
154919,PoszÅ‚a sobie poszaleÄ‡ Zrobi kupkÄ™ i wrÃ³ci,4
154932,SÄ… PrzecieÅ¼ pytaÅ‚am jakie paÅ„stwo chcÄ… SÄ… pomaraÅ„czowe truskawkowe jagodowe,4
154943,Tak zapisaÅ‚am siÄ™ ale nie wypoÅ¼yczam telenowel ot co,4
154947,E widocznie siedzÄ… po swoich pokojach Wytrzyj buty Tu jest,4
154963,Nic,4
154969,Z radoÅ›ciÄ… zajmiemy,4
154977,A gdzie nie pojedziecie,4
154979,To nie sÄ… Åœadne znaki,4
154983,Na przyszÅ‚oÅ›Ä‡ uprzedÅº mnie kiedy zapraszasz babciÄ™,4
155010,SÅ‚ucham MÃ³j tata jest tutaj W Buenos Aires,4
155044,Co do takiej lemieszki takiego woru weÅ‚ny,4
155048,Ale co robiÄ‡,4
155049,MiaÅ‚ byÄ‡ koniec nie Kometa Bin Laden i takie rzeczy,4
155058,Anka Kopacz znÃ³w kÅ‚amie Anka Tym razem oskarÅ¼yÅ‚a Antoniego Macierewicza,4
155064,Ja nie potrzebujÄ™ reÅ¼ysera zwalniam pana,4
155085,Tu sÄ… pisma wychodzÄ…ce a moje podanie to pismo przychodzÄ…ce,4
155098,Amen Jak pewnie wiecie nasze niebo walczy teraz z szatanem,4
155111,Jest w twojej sÅ‚uÅ¼bie niejaki Lucyliusz,4
155120,Wczoraj byÅ‚o duÅ¼o pieniÄ™dzy a dziÅ› zupeÅ‚nie maÅ‚o Moja biedna,4
155126,Nie podobasz mi siÄ™,4
155138,Farbowane rzecz jasna,4
155153,Co dziaÅ‚a na mnie nasennie Niech no pomyÅ›lÄ™ chyba nudne,4
155165,Å»ebyÅ› mnie nie braÅ‚a za jakiegoÅ› oszusta,4
155179,JuÅ¼ wieczÃ³r wszystkie przedmioty ciemniejÄ… ZostaÅ„ dziÅ› dÅ‚uÅ¼ej bÅ‚agam ciÄ™,4
155180,Jaka ksiÄ™ga gdzie jÄ… chowacie â€” przecieÅ¼ co dzieÅ„ Å›ledzÄ™,4
155203,Åšmiej siÄ™ z wÅ‚asnych sÅ‚Ã³w Ja mam wiarÄ™ silniejszÄ… ogromniejszÄ…,4
155219,SkÄ…d smoÅ‚Ä™ znaleÅºÄ‡,4
155253,Bo ja tylko po,4
155256,Gdybym tÄ™ pewnoÅ›Ä‡ miaÅ‚a te paznokcie ZdarÅ‚yby zbÃ³jco ten wdziÄ™k,4
155277,AleÅ¼ oczywiÅ›cie Ja nie mogÄ™ jestem zupeÅ‚nie pijany PrzecieÅ¼ i,4
155300,To ja siÄ™ przejdÄ™ zobaczÄ™ czy sÄ… Å›wieÅ¼e gazety,4
155306,CzÅ‚owiekiem Ale przez innych mÃ³gÅ‚ dokonywaÄ‡ prawdy zÅ‚a za cenÄ™,4
155310,O BoÅ¼e czy to byÅ‚ Janek Tak to byÅ‚ On,4
155314,Mam ja mocnÄ… naturÄ™ nic ono ze mnÄ… nie wskÃ³ra,4
155329,Lilith Lilith,4
155352,Koniec Jakie to okrutne sÅ‚owo I zarazem jakieÅ› melodramatyczne Czy,4
155353,Nie muszÄ™ niczego oglÄ…daÄ‡ Po prostu Å¼yjÄ™,4
155375,Moi rodzice palÄ… wiÄ™c widziaÅ‚em jak to siÄ™ robi Czekajcie,4
155392,O kostiumach porozmawiamy pÃ³Åºniej teraz jedziemy dalej z prÃ³bÄ… mamy,4
155398,A liÅ›cieâ€¦ Dobrze widaÄ‡ To nie moÅ¼e byÄ‡ zima,4
155417,MogÄ™Å¼ mieÄ‡ nadziejÄ™,4
155441,To zupeÅ‚nie nie przeszkadza w nauce Nawet pomaga,4
155478,Anielski pyÅ‚ Poczciwy z ciebie anioÅ‚ Pierwszy,4
155489,AleÅ¼ skÄ…d Po co mu jakieÅ› lalunie z Nowego Jorku,4
155496,Czyli Å¼e wszyscy,4
155519,IdÅºmy cesarzu wkrÃ³tce ci jÄ… wrÃ³cÄ™,4
155526,Ja twojÄ… paniÄ… sir Johnie Licha byÅ‚aby ze mnie pani,4
155554,Nie zabijajcie go Szturcha nieruchome ciaÅ‚o Carla Wyleczcie go OstroÅœnie,4
155564,Oby tak siÄ™ staÅ‚o bo zaczynam czuÄ‡ coÅ› w brzuchu,4
155570,SÅ‚owo â€žwyjÅ›cieâ€ nie jest tu chyba odpowiednie,4
155575,Nie wiem na filmach kowboje nigdy nie pÅ‚aczÄ…,4
155576,Jeszcze chwilÄ™ Gdzie siÄ™ mamusi tak Å›pieszy,4
155625,Jedno wam tylko mogÄ™ rzec Te usta Nie zmieniÄ… sÅ‚owa,4
155638,Pani Marianno to nie moja wina to nie ja wyznaczam,4
155642,PrzecieÅ¼ to tylko zabawa jest,4
155646,Och wziÄ…Å‚byÅ› siÄ™ lepiej do szewskiej roboty Tylko czytasz i,4
155684,To jest mistrz nasz przecie,4
155686,SkÄ…d,4
155711,Nie martw siÄ™ twoi znajomi nie chodzÄ… do teatru na,4
155743,ProszÄ™ przestaÄ‡ zaraz powiadomimy kogo trzeba o awarii,4
155750,Nikogo nie spotkaÅ‚am,4
155758,To ja To jest moja wina,4
155766,ObyÅ›cie tylko nie zapÅ‚acili drogo za tÄ™ wiarÄ™ w czÅ‚owieka,4
155797,Niech mÃ³wi Niech mÃ³wi czemu nie,4
155799,To gÅ‚upie,4
155818,HanuÅ› Å»yjesz Bogu dziÄ™ki A reszta,4
155826,To przynajmniej nie musi siÄ™ pan martwiÄ‡ Å¼e Å¼ona pana,4
155853,Czy ktokolwiek w to powÄ…tpiewaÅ‚,4
155861,BÄ™dÄ™ siÄ™ streszczaÅ‚ my tu przyszli z chochoÅ‚em samego pana,4
155867,W co,4
155870,Kiedy ty wciÄ…Å¼ oddychasz,4
155882,ZmniejszyÄ‡ dawkÄ™ Nie ma mowy PeÅ‚na dawka Ona jest twarda,4
155885,Å»adnych wizyt w przyszÅ‚oÅ›ci nie bÄ™dzie Rozumiesz,4
155933,StÃ³jcie to nasz ksiÄ…Å¼Ä™ Wita ciÄ™ ksiÄ…Å¼Ä™ czÅ‚owiek z Å‚ask,4
155957,Co siÄ™ staÅ‚o Å¹le siÄ™ czujesz MoÅ¼e zjesz trochÄ™ lodÃ³w,4
155977,A wiesz Å¼e w Centrali teraz wielka afera A tak,4
156010,JesteÅ› piÄ™kna i lekka i zwiewna tak jak z bajki,4
156015,Z ParyÅ¼a,4
156036,O BoÅ¼eâ€¦ Czyli to nie byÅ‚ senâ€¦ Jestem w tym,4
156041,Pustynia roÅ›nie,4
156052,A ja to juÅ¼ myÅ›lÄ™ byle do tego urlopu ktÃ³rego,4
156064,Wszystkich zostawiÅ‚em zdrowych,4
156076,Tu czÅ‚owiek ledwo przymknie oko a ten od razu czyha,4
156085,WynieÅ›my siÄ™ stad,4
156093,Nie ZnajdÄ™ Go przecieÅ¼ musi gdzieÅ› tu byÄ‡ Wiesz Å¼e,4
156104,Te gwiazdy Å›miejÄ… siÄ™,4
156110,Gorzej czasami jak wiÄ™ÅºniÃ³w i to za nasze pieniÄ…dze,4
156120,Bo miÅ‚oÅ›Ä‡ jest Å›lepa O gdybyÅ› miaÅ‚ moje oczy lub,4
156126,GÅ‚upek zwykÅ‚y gÅ‚upek Jak mogÅ‚eÅ› Jak mogÅ‚eÅ›,4
156130,ObiecujÄ™ wam caÅ‚oÅ›Ä‡ Å¼e tak rzekÄ™ nietykalnoÅ›Ä‡ osÃ³b i ciaÅ‚,4
156140,I on z takimi ocenami chce siÄ™ dostaÄ‡ na studia,4
156144,Co aÅ¼ nadto,4
156163,Mamo wyprasuj mi koszule proszÄ™,4
156165,To intelektualna koncepcja A prawdziwe wspÃ³Å‚czucie nie stwarza koncepcji Å»yÄ‡,4
156178,Bo jak go kiedyÅ› zapytaÅ‚em â€žPanie Sznyc bo jemu Sznyc,4
156184,W takim sensie Å¼e wszystko jest tak jak ono jest,4
156232,Wiedzcie Å¼e maÅ‚o mam do postradania Jestem czÅ‚owiekiem znÄ™kanym niedolÄ…,4
156234,Nie Nie bawimy siÄ™ z nim On jest ze zbyt,4
156247,No parkÃ³w rozrywki Takich prawdziwych z postaciami z bajek zaczarowanymi,4
156268,Czy odkryÄ‡ w sobie swÃ³j talent,4
156299,WiÄ™c nie przychodzisz z nieba,4
156355,Synu powinieneÅ› myÅ›leÄ‡ nie tylko o sobie ale przede wszystkim,4
156356,Aha takÄ… rolÄ™ pan ma Malarzyna powiada pan i pan,4
156399,Ile razy mam mÃ³wiÄ‡ Å¼e gazet nie czytam I nie,4
156435,No coÅ› ty zwariowaÅ‚aÅ› czy co Co ty wyprawiasz MaÅ‚o,4
156437,Smutno coÅ› a tu nawet radia nie ma,4
156452,Ciszej Jeszcze mÃ³gÅ‚by ktoÅ› wejÅ›Ä‡,4
156460,Na razie,4
156475,Nie odpowiada,4
156487,Cesarza teraz przywoÅ‚am co prÄ™dzej Ich tu obecnoÅ›Ä‡ zbudzi podejrzenie,4
156491,JesteÅ› Petro niemoÅ¼liwa Czasem chamska jak mÄ™Å¼czyzna Ale przed TwojÄ…,4
156546,Ach moÅ¼e by tak w kwietniowy dzieÅ„ komuÅ› biednemu Å¼ycie,4
156562,Czemu ty uÅ¼ywasz takiego jÄ™zyka,4
156584,Tyâ€¦ tyâ€¦ Tyâ€¦ Pierwszy raz jak tu przyjechaÅ‚em to z,4
156593,Do siedmiu tysiÄ™cy wyniesie,4
156599,Niby co,4
156608,Przywitaj siÄ™ kochanie To twÃ³j tatuÅ› a ja ja jestem,4
156627,JuÅ¼ wie,4
156631,Niech Urszula da spokÃ³j Zosia jest dziÅ› bardzo zdenerwowana,4
156738,CzemuÅ¼ i na ten zÅ‚oÅ›ciÄ‡ siÄ™ nie mogÄ™ PrzebrzydÅ‚e rÄ™ce,4
156745,Wariat ZwykÅ‚y Å›wir jesteÅ›,4
156756,JadÄ™ do Kopenhagi,4
156772,GÅ‚upcy W Ameryce sÄ… milionerzy ludzie bogaci ktÃ³rzy majÄ… zÅ‚ota,4
156783,Gdzie sÄ… panowie Kogom zastaÅ‚ w domu,4
156821,To proszÄ™ mi opowiedzieÄ‡ o tym taÅ„cu ChociaÅ¼ tak ogÃ³lnie,4
156827,Ale Å¼e wujek nic nie chciaÅ‚ dziwne,4
156829,Wiesz co spieszÄ™ siÄ™ spieszÄ™ siÄ™ Mam dzisiaj spotkanie a,4
156860,PosÅ‚uchaj mam zamiar zrealizowaÄ‡ swoje marzenia,4
156864,CzeÅ›Ä‡ Monika Jak dobrze CiÄ™ widzieÄ‡,4
156865,No â€” JÃ³ziek prÄ™dzej Nie wiedziaÅ‚em kogo moje Å‚onoâ€¦,4
156883,Nie wiem jak ci to wytÅ‚umaczyÄ‡â€¦jestâ€¦ Wchodzi Marcin Ola jest,4
156925,Co,4
156939,SÅ‚uchajcie SÅ‚uchajcie,4
156996,Mamy Setniku,4
157016,Nie skoÅ„czmy lepiej wczorajszÄ… rozmowÄ™,4
157024,Na Å›wiat wiÄ™c,4
157032,Parno duszno burza siÄ™ gotuje rychÅ‚oÅ¼ tam ozwie siÄ™ piorun,4
157034,Nie poÅ¼egnasz siÄ™ z ojcem,4
157074,PÃ³jdziemy na pizzÄ™ po szkole,4
157087,Dalszego ciÄ…gu chyba nie bÄ™dzie Dobry wieczÃ³r,4
157106,PrzestaÅ„,4
157110,Szczerze tak czy nie Bo ja pana kocham,4
157114,Teraz,4
157134,Nic nic JuÅ¼ przeszÅ‚o i i w ogÃ³le,4
157176,MiaÅ‚em problemy z trzecim aktem Najlepsza scena to ta z,4
157197,No cÃ³Å¼ to chcesz znowu naciÄ…gnÄ…Ä‡ pastora,4
157225,Co Ona Nie wierzÄ™,4
157227,Na tym krzeÅ›le Sznur Potrzebny mi sznur Ma pani sznur,4
157240,Bo gdybym powiedziaÅ‚ mu prawdÄ™ to by siÄ™ dopiero zaczÄ™Å‚o,4
157248,Ty jej nie wniosÅ‚aÅ›,4
157266,Doskonale to rozumiem Ja jako specjalistka przemieszczeÅ„ palet towarowych w,4
157272,Z tej dziewczyny nie bÄ™dzie Å›piewaczki,4
157274,Pogderaj sobie,4
157280,Nie wiem,4
